Player,Team,Kills,Body Shot Kills,Entry Kills,Deaths,Entry Deaths,Round Wins,Plants,Points,Rounds,PPR
Mephi,FearX,21,8,3,15,2,8,0,70,22,3.1818181818181817
Rin,FearX,11,4,1,17,4,8,0,10,22,0.45454545454545453
Bgman,Fury,19,7,1,26,3,12,1,38,32,1.1875
Dark,Fury,15,7,4,28,6,12,0,4,32,0.125
I9,Fury,33,23,5,24,1,12,0,102,32,3.1875
Krit,Fury,21,9,2,25,5,12,0,39,32,1.21875
Lycolis,Fury,13,6,4,27,3,12,3,28,32,0.875
Alemao,G2,14,6,3,16,0,14,1,58,22,2.6363636363636362
Benja,G2,24,8,3,14,0,14,0,104,22,4.7272727272727275
Doki,G2,18,8,5,15,6,14,0,63,22,2.8636363636363638
Uuno,G2,12,5,0,10,1,14,0,51,22,2.3181818181818183
Virtue,G2,19,12,2,10,2,14,0,81,22,3.6818181818181817
Hashom,Geekay,0,0,0,0,0,0,0,0,0,0
Srsly,Geekay,0,0,0,0,0,0,0,0,0,0
Nudl,Geekay,0,0,0,0,0,0,0,0,0,0
Trixd,Geekay,0,0,0,0,0,0,0,0,0,0
Xke,Geekay,0,0,0,0,0,0,0,0,0,0
Lagonis,Liquid,23,12,1,22,1,22,2,97,41,2.3658536585365852
Nesk,Liquid,26,9,6,34,7,22,1,69,41,1.6829268292682926
Paluh,Liquid,30,14,1,30,4,22,0,84,41,2.048780487804878
Resetz,Liquid,30,15,3,29,5,22,0,88,41,2.1463414634146343
Volpz,Liquid,38,15,8,29,5,22,1,146,41,3.5609756097560976
Cameraman,LOS,7,5,0,17,0,5,0,-11,19,-0.5789473684210527
Dash,LOS,9,5,0,15,3,5,2,15,19,0.7894736842105263
Dotz,LOS,8,3,0,18,2,5,1,-3,19,-0.15789473684210525
Lobin,LOS,14,5,4,16,3,5,0,29,19,1.5263157894736843
Maia,LOS,17,2,5,17,2,5,0,48,19,2.526315789473684
Dias,M80,0,0,0,0,0,0,0,0,0,0
Gmz,M80,0,0,0,0,0,0,0,0,0,0
Iconic,M80,0,0,0,0,0,0,0,0,0,0
Spoit,M80,0,0,0,0,0,0,0,0,0,0
Yoggah,M80,0,0,0,0,0,0,0,0,0,0
Kondz,NiP,26,7,3,20,3,10,2,99,25,3.96
Muzi,NiP,16,8,2,19,4,10,0,31,25,1.24
Pino,NiP,14,5,2,20,2,10,0,25,25,1.0
Psycho,NiP,14,6,1,18,6,10,1,28,25,1.12
Wizard,NiP,11,5,1,20,1,10,0,10,25,0.4
Fishlike,Scarz,0,0,0,0,0,0,0,0,0,0
Pyon,Scarz,0,0,0,0,0,0,0,0,0,0
Rec,Scarz,0,0,0,0,0,0,0,0,0,0
Taiyou,Scarz,0,0,0,0,0,0,0,0,0,0
Washoy,Scarz,0,0,0,0,0,0,0,0,0,0
Ambi,Soniqs,0,0,0,0,0,0,0,0,0,0
Ctzn,Soniqs,0,0,0,0,0,0,0,0,0,0
Geo,Soniqs,0,0,0,0,0,0,0,0,0,0
Gryxr,Soniqs,0,0,0,0,0,0,0,0,0,0
Rexen,Soniqs,0,0,0,0,0,0,0,0,0,0
Ashn,SSG,26,14,7,15,1,15,1,121,26,4.653846153846154
Forrest,SSG,21,16,6,22,3,15,1,67,26,2.576923076923077
Fultz,SSG,22,9,1,15,2,15,0,84,26,3.230769230769231
Hotan,SSG,12,7,1,18,1,15,0,29,26,1.1153846153846154
J90,SSG,26,9,2,15,2,15,4,138,26,5.3076923076923075
Always,Virtus Pro,0,0,0,0,0,0,0,0,0,0
Dan,Virtus Pro,0,0,0,0,0,0,0,0,0,0
Joystick,Virtus Pro,0,0,0,0,0,0,0,0,0,0
Pasha,Virtus Pro,0,0,0,0,0,0,0,0,0,0
Sheppard,Virtus Pro,0,0,0,0,0,0,0,0,0,0
Felipox,W7M,30,17,4,27,2,29,1,122,47,2.595744680851064
Herdz,W7M,46,12,10,32,5,29,0,190,47,4.042553191489362
Jv92,W7M,39,15,4,25,1,29,0,169,47,3.595744680851064
Kheyze,W7M,40,21,7,33,8,29,0,136,47,2.893617021276596
Nade,W7M,28,13,3,28,3,29,2,117,47,2.4893617021276597
Biboo,Wolves,18,7,2,23,4,15,1,48,31,1.5483870967741935
Deadshot,Wolves,20,8,1,25,4,15,2,57,31,1.8387096774193548
Mowwwgli,Wolves,36,15,8,21,2,15,1,152,31,4.903225806451613
P4,Wolves,17,9,1,23,5,15,0,29,31,0.9354838709677419
Shinka,Wolves,17,11,0,23,4,15,0,27,31,0.8709677419354839
